Date,access1-0.1.rcp45,access1-0.1.rcp85,access1-3.1.rcp45,access1-3.1.rcp85,bcc-csm1-1.1.rcp26,bcc-csm1-1.1.rcp45,bcc-csm1-1.1.rcp60,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp45,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp26,canesm2.2.rcp26,canesm2.3.rcp26,canesm2.4.rcp26,canesm2.5.rcp26,canesm2.1.rcp45,canesm2.2.rcp45,canesm2.3.rcp45,canesm2.4.rcp45,canesm2.5.rcp45,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp26,ccsm4.2.rcp26,ccsm4.3.rcp26,ccsm4.4.rcp26,ccsm4.5.rcp26,ccsm4.1.rcp45,ccsm4.2.rcp45,ccsm4.3.rcp45,ccsm4.4.rcp45,ccsm4.5.rcp45,ccsm4.1.rcp60,ccsm4.2.rcp60,ccsm4.3.rcp60,ccsm4.4.rcp60,ccsm4.5.rcp60,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp45,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp26,cesm1-cam5.2.rcp26,cesm1-cam5.3.rcp26,cesm1-cam5.1.rcp45,cesm1-cam5.2.rcp45,cesm1-cam5.3.rcp45,cesm1-cam5.1.rcp60,cesm1-cam5.3.rcp60,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp45,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp45,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp26,csiro-mk3-6-0.2.rcp26,csiro-mk3-6-0.3.rcp26,csiro-mk3-6-0.4.rcp26,csiro-mk3-6-0.5.rcp26,csiro-mk3-6-0.6.rcp26,csiro-mk3-6-0.7.rcp26,csiro-mk3-6-0.8.rcp26,csiro-mk3-6-0.9.rcp26,csiro-mk3-6-0.10.rcp26,csiro-mk3-6-0.1.rcp45,csiro-mk3-6-0.2.rcp45,csiro-mk3-6-0.3.rcp45,csiro-mk3-6-0.4.rcp45,csiro-mk3-6-0.5.rcp45,csiro-mk3-6-0.6.rcp45,csiro-mk3-6-0.7.rcp45,csiro-mk3-6-0.8.rcp45,csiro-mk3-6-0.9.rcp45,csiro-mk3-6-0.10.rcp45,csiro-mk3-6-0.1.rcp60,csiro-mk3-6-0.2.rcp60,csiro-mk3-6-0.3.rcp60,csiro-mk3-6-0.4.rcp60,csiro-mk3-6-0.5.rcp60,csiro-mk3-6-0.6.rcp60,csiro-mk3-6-0.7.rcp60,csiro-mk3-6-0.8.rcp60,csiro-mk3-6-0.9.rcp60,csiro-mk3-6-0.10.rcp60,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.8.rcp26,ec-earth.12.rcp26,ec-earth.2.rcp45,ec-earth.8.rcp45,ec-earth.12.rcp45,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp26,fgoals-g2.1.rcp45,fgoals-g2.1.rcp85,fgoals-s2.2.rcp45,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp26,fio-esm.2.rcp26,fio-esm.3.rcp26,fio-esm.1.rcp45,fio-esm.2.rcp45,fio-esm.3.rcp45,fio-esm.1.rcp60,fio-esm.2.rcp60,fio-esm.3.rcp60,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp26,gfdl-cm3.1.rcp45,gfdl-cm3.1.rcp60,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp26,gfdl-esm2g.1.rcp45,gfdl-esm2g.1.rcp60,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp26,gfdl-esm2m.1.rcp45,gfdl-esm2m.1.rcp60,gfdl-esm2m.1.rcp85,giss-e2-h-cc.1.rcp45,giss-e2-r.1.rcp26,giss-e2-r.1.rcp45,giss-e2-r.2.rcp45,giss-e2-r.3.rcp45,giss-e2-r.4.rcp45,giss-e2-r.5.rcp45,giss-e2-r.1.rcp60,giss-e2-r.1.rcp85,giss-e2-r-cc.1.rcp45,hadgem2-ao.1.rcp26,hadgem2-ao.1.rcp45,hadgem2-ao.1.rcp60,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp45,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp26,hadgem2-es.2.rcp26,hadgem2-es.3.rcp26,hadgem2-es.4.rcp26,hadgem2-es.1.rcp45,hadgem2-es.2.rcp45,hadgem2-es.3.rcp45,hadgem2-es.4.rcp45,hadgem2-es.1.rcp60,hadgem2-es.2.rcp60,hadgem2-es.3.rcp60,hadgem2-es.4.rcp60,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp45,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp26,ipsl-cm5a-lr.2.rcp26,ipsl-cm5a-lr.3.rcp26,ipsl-cm5a-lr.1.rcp45,ipsl-cm5a-lr.2.rcp45,ipsl-cm5a-lr.3.rcp45,ipsl-cm5a-lr.4.rcp45,ipsl-cm5a-lr.1.rcp60,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp26,ipsl-cm5a-mr.1.rcp45,ipsl-cm5a-mr.1.rcp60,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp45,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp26,miroc-esm.1.rcp45,miroc-esm.1.rcp60,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp26,miroc-esm-chem.1.rcp45,miroc-esm-chem.1.rcp60,miroc-esm-chem.1.rcp85,miroc5.1.rcp26,miroc5.1.rcp45,miroc5.1.rcp60,miroc5.1.rcp85,mpi-esm-lr.1.rcp26,mpi-esm-lr.2.rcp26,mpi-esm-lr.3.rcp26,mpi-esm-lr.1.rcp45,mpi-esm-lr.2.rcp45,mpi-esm-lr.3.rcp45,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp26,mpi-esm-mr.1.rcp45,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp26,mri-cgcm3.1.rcp45,mri-cgcm3.1.rcp85,noresm1-m.1.rcp26,noresm1-m.1.rcp45,noresm1-m.1.rcp60,noresm1-m.1.rcp85,noresm1-me.1.rcp26,noresm1-me.1.rcp45,noresm1-me.1.rcp60,noresm1-me.1.rcp85
8/1/88,3.689,0.647,6.513,1.221,0.511,0.366,1.379,3.981,0.383,2.934,4.229,2.524,3.953,0.063,0.862,2.615,3.842,0.602,0.45,3.805,0.306,1.667,1.23,0.814,0.83,2.406,0.509,5.542,0.57,1.359,0.95,0.49,3.681,0.455,1.747,1.272,2.015,0.645,0.139,2.092,0.755,0.353,0.816,0.288,0.565,1.765,4.774,0.894,0.856,8.284,0.715,2.194,0.663,2.18,0.057,1.684,1.48,8.284,1.379,2.246,1.081,0.165,6.301,0.064,2.382,0.088,1.254,1.098,2.351,0.924,1.695,0.656,0.559,1.308,1.474,1.218,6.359,1.247,0.59,1.026,1.006,14.544,1.758,4.089,0.044,3.053,0.283,0.499,7.012,1.159,0.843,1.458,0.683,0.353,2.44,2.485,0.212,3.068,4.345,1.96,1.145,0.744,0.925,0.336,1.291,0.172,0.846,8.541,0.71,1.296,5.512,4.457,2.217,6.238,0.511,2.744,0.551,0.078,1.073,0.091,0.626,0.674,2.277,1.971,0.722,0.591,3.331,0.163,0.489,0.097,7.254,1.953,0.654,1.207,0.367,0.533,3.2,0.043,1.195,1.378,7.247,0.992,0.345,3.524,4.366,0.657,3.466,4.52,2.594,0.587,2.655,5.23,0.341,4.898,0.236,0.93,0.46,0.578,0.808,1.07,1.785,1.029,3.887,2.921,0.104,1.462,1.019,1.046,2.81,1.001,0.589,10.658,0.36,0.673,0.167,0.969,0.472,0.425,0.815,0.768,0.364,1.55,2.791,3.782,0.645,0.691,0.558,2.898,3.564,2.018,0.815,5.048,1.296,0.445,0.786,2.437,3.505,1.362,0.559,0.364,3.8,0.047,0.827,0.464,10.017,0.152,6.047,0.35,1.333,2.894,3.139,1.074,2.053,2.587,2.872,0.68,0.173,1.96,0.651,2.114,1.925,2.206,0.317,1.358,5.445,2.757,0.586,3.258,0.698,1.831,0.904
9/1/88,4.929,0.33,2.74,5.712,4.077,2.199,4.839,5.144,0.954,1.456,2.253,6.457,4.726,2.219,1.687,7.484,4.342,2.267,4.803,4.792,2.984,5.373,5.483,2.677,3.731,5.143,2.263,6.37,0.366,5.009,4.94,0.581,1.334,0.33,1.756,3.841,1.354,3.671,0.321,1.741,1.273,1.87,2.412,0.604,3.709,1.409,5.25,2.102,1.996,4.777,3.602,4.723,2.008,2.977,1.025,1.952,5.912,4.777,1.188,2.118,4.69,3.368,5.773,6.509,2.401,2.035,3.06,0.698,1.684,4.536,4.666,1.368,4.646,2.418,4.893,0.652,4.409,10.358,1.927,1.686,4.822,2.289,2.768,1.471,4.3,3.385,6.906,3.679,2.548,1.756,2.581,7.303,4.601,4.022,2.597,5.31,1.046,5.87,1.319,2.737,4.875,2.552,6.223,4.22,1.962,0.924,0.359,4.042,3.125,2.351,0.764,2.98,2.473,3.236,3.782,5.088,1.239,1.756,4.718,2.376,2.517,4.897,0.404,0.87,3.234,7.927,3.964,2.076,6.533,1.654,1.049,1.522,2.085,3.142,5.553,5.941,2.054,5.228,2.511,5.843,4.444,4.476,8.189,3.411,2.684,4.269,4.676,2.54,2.092,1.028,5.647,3.312,2.093,4.325,2.341,2.506,1.806,1.074,1.06,1.773,3.264,1.808,0.386,3.665,4.724,3.102,2.101,4.467,1.008,2.767,5.9,2.275,5.647,1.038,3.329,0.29,2.988,1.397,3.913,3.217,1.337,3.217,2.062,4.055,4.444,6.681,1.777,8.584,2.917,3.006,2.808,5.099,2.259,4.225,5.377,4.756,2.658,1.403,1.873,1.292,1.102,3.792,0.304,1.863,1.856,1.751,0.535,0.346,3.222,6.03,2.715,6.068,1.516,2.833,0.798,3.119,1.083,4.361,1.559,7.375,2.815,5.382,4.603,4.114,1.63,4.377,0.64,5.13,0.888,2.175,4.074
10/1/88,9.14,0.112,1.695,0.17,9.698,1.314,0.733,7.207,0.787,3.914,3.407,0.837,3.5,4.985,10.103,13.204,0.666,3.426,3.092,1.918,3.355,1.358,1.713,2.941,0.567,1.94,5.822,6.73,3.566,3.404,5.031,1.15,2.863,9.08,3.577,3.912,2.666,6.979,0.32,0.551,8.823,0.827,5.104,0.952,9.092,1.228,1.326,3.344,6.235,3.157,8.788,4.526,2.026,4.632,1.3,3.344,2.092,3.157,1.592,10.027,3.422,1.113,5.056,7.836,3.68,1.952,0.737,7.324,3.933,3.572,2.973,2.994,3.128,4.104,0.403,0.019,2.563,3.266,6.005,3.681,2.579,0.906,8.401,0.94,2.677,3.027,1.105,1.966,3.323,0.679,0.29,7.115,8.058,4.308,4.13,0.608,3.017,2.874,3.575,2.068,2.353,0.709,8.075,0.722,0.001,5.623,6.395,0.65,2.192,5.089,1.326,3.686,0.327,5.325,3.998,0.746,0.591,2.901,3.133,6.818,1.842,3.392,3.089,1.836,0.76,0.27,2.171,3.708,2.783,4.58,3.674,5.717,1.379,2.78,0.988,0.656,3.34,0.677,7.537,1.48,0.965,7.908,2.016,2.162,2.307,0.777,2.954,1.807,0.767,4.063,1.297,1.535,0.139,1.284,1.159,4.264,0.743,4.839,1.018,1.726,0.946,4.256,3.383,3.392,0.432,1.199,2.14,0.873,1.148,0.147,4.152,7.401,0.649,2.511,0.245,5.697,1.954,0.94,1.444,1.598,1.618,0.813,2.59,8.541,1.219,2.897,0.017,0.461,1.644,0.4,5.689,2.999,3.026,2.984,1.862,5.018,2.715,5.736,3.813,3.07,1.585,5.643,1.144,1.98,6.098,3.373,1.079,0.21,0.121,0.765,1.035,0.783,6.858,6.081,0.081,5.322,5.475,2.606,0.412,2.11,0.743,0.083,1.302,2.401,0.933,2.437,0.982,0.356,0.6,1.828,7.707
11/1/88,2.569,1.739,2.489,0.076,4.585,1.321,0.091,2.057,2.966,2.061,2.773,0.732,1.618,1.325,0.096,1.431,0.764,0.898,1.595,2.977,0.786,1.325,1.14,0.491,1.104,0.847,0.078,1.045,1.297,6.526,0.548,2.669,3.998,0.02,2.919,1.507,1.978,3.592,0.038,1.288,7.978,0.612,3.267,0.465,1.261,1.312,1.869,1.935,0.92,3.239,0.103,1.691,0.238,3.225,1.216,0.408,2.991,3.239,4.827,0.889,2.295,1.462,2.43,2.184,0.593,1.522,1.237,4.573,1.732,0.133,1.916,1.926,1.449,1.069,2.295,0.6,1.288,1.868,4.615,2.655,3.339,1.136,1.721,1.845,1.085,4.165,1.384,2.812,2.12,0.259,0.902,2.02,1.738,1.149,1.138,1.076,1.407,0.917,1.405,0.47,2.962,2.071,1.757,2.304,1.278,2.076,3.221,2.072,0.058,2.283,0.711,0.134,2.622,2.546,3.242,3.294,1.59,3.182,1.159,4.577,1.25,2.353,3.007,2.675,3.275,1.328,1.417,1.356,0.014,0.016,2.309,2.842,1.843,0.522,1.503,0.539,1.282,0.333,2.802,1.703,1.017,3.029,4.662,0.712,0.642,3.245,2.087,1.267,0.798,2.102,2.548,3.476,2.267,1.436,1.865,3.758,3.664,4.962,0.143,3.482,2.81,0.966,1.944,3.726,2.932,4.423,2.388,0.552,0.57,1.605,1.263,3.605,0.998,0.989,0.447,0.662,1.314,4.052,4.777,0.9,4.119,1.961,2.389,2.269,0.741,0.655,0.579,2.765,0.155,0.125,0.559,0.11,4.605,2.382,1.733,1.011,2.686,2.111,0.072,0.014,2.341,3.904,1.313,4.243,1.025,0.236,0.188,1.361,3.579,0.54,1.057,1.532,3.404,3.847,1.319,3.979,2.761,1.61,4.122,4.563,0.142,2.01,2.351,0.645,2.632,1.839,1.574,1.251,0.631,4.428,5.634
12/1/88,3.123,2.603,2.801,0.285,1.949,3.544,4.564,0.047,0.755,1.14,1.119,1.162,1.613,1.038,0.892,0.84,1.014,2.357,1.65,0.66,1.209,2.858,1.294,0.685,0.564,0.592,1.21,2.392,0.047,3.331,1.756,1.873,1.367,1.393,1.33,1.886,7.341,3.674,1.222,0.072,1.495,1.219,2.987,3.934,0.564,0.047,0.191,0.709,1.809,2.314,1.005,1.216,1.202,0.861,1.389,3.628,1.956,2.314,1.326,0.778,2.209,0.862,1.001,1.714,0.963,0.37,3.173,2.321,1.871,2.454,3.584,0.191,0.166,1.333,1.135,1.054,0.5,0.047,0.149,1.964,3.286,2.956,1.669,1.682,0.447,0.504,3.123,0.047,1.24,0.781,0.72,0.488,0.347,0.812,0.58,0.817,0.314,0.191,0.355,0.248,2.194,0.367,0.31,0.111,2.361,0.173,1.005,1.522,0.973,3.253,1.19,2.563,0.148,0.644,2.715,7.331,1.965,3.419,4.208,1.985,8.646,1.399,0.335,1.048,0.278,2.304,1.098,0.541,0.103,8.352,1.021,2.586,1.083,0.94,0.75,3.597,1.944,0.405,0.173,3.363,1.819,0.603,0.512,0.717,1.467,5.725,0.618,2.843,2.003,0.407,2.924,2.869,0.4,0.172,1.17,1.306,1.666,0.656,1.93,2.673,1.011,0.809,1.896,3.432,1.878,2.602,6.48,0.268,3.677,0.204,2.117,0.41,3.196,1.018,6.669,2.268,0.145,0.477,1.506,0.401,1.627,0.227,0.524,1.349,2.097,0.842,0.047,1.632,1.962,1.322,1.194,0.355,0.788,1.228,2.45,1.112,4.015,0.946,3.514,0.764,1.821,7.572,3.209,0.686,0.464,2.643,0.551,0.42,7.884,0.364,3.615,5.732,0.631,0.989,7.66,3.303,1.941,1.175,4.765,4.997,4.726,0.754,1.015,1.836,4.522,0.958,2.749,0.375,0.31,2.973,0.595
1/1/89,2.162,0.329,1.699,0.017,0.584,0.546,1.283,3.754,0.853,2.261,1.015,1.043,0.155,0.393,0.013,1.117,0.615,0.606,2.183,0.861,0.044,0.76,2.407,1.699,0.366,0.338,1.196,0.582,1.765,1.084,0.439,0.085,0.028,0.707,0.956,1.112,1.271,0.791,0.756,0.498,0.524,0.743,0.934,2.858,4.626,1.431,0.013,0.476,0.624,0.576,0.918,0.968,0.776,0.597,1.693,5.174,1.537,0.576,0.344,0.033,1.771,0.712,0.866,0.194,0.038,1.368,2.934,5.487,0.68,1.443,1.417,0.634,4.893,2.494,0.765,1.125,2.049,5.565,1.536,1.511,2.799,1.78,0.874,0.031,0.396,0.041,1.505,0.674,1.348,1.395,0.859,1.479,0.477,2.503,0.456,0.562,1.418,0.681,0.698,0.633,1.49,5.306,1.361,0.349,1.054,0.579,2.479,1.448,1.56,0.123,5.465,0.075,0.161,2.561,5.032,1.58,0.544,3.193,2.343,2.073,3.363,0.013,0.482,3.55,0.818,2.327,0.028,0.807,0.013,1.182,0.252,2.229,2.235,0.111,1.11,5.181,3.463,1.162,1.289,1.854,4.559,1.341,2.128,5.066,5.677,2.392,3.064,1.355,2.576,1.713,1.692,0.225,0.106,0.283,1.162,1.387,0.97,1.515,2.544,0.58,1.502,1.769,0.259,1.047,1.319,2.072,0.669,4.861,1.061,1.095,2.855,0.772,1.176,1.81,1.832,0.867,1.334,1.206,3.429,1.137,1.187,0.028,1.123,1.487,1.859,1.329,0.367,0.013,1.32,0.575,0.454,1.399,1.017,1.32,1.976,0.698,4.216,0.776,1.008,1.435,0.013,0.58,1.12,1.197,0.908,5.493,0.204,0.35,0.913,0.835,0.485,1.55,1.683,2.414,0.187,3.102,1.926,6.249,1.022,4.828,0.748,0.668,1.183,0.815,2.43,1.478,0.665,0.698,1.097,2.476,1.783
2/1/89,1.831,0.092,2.157,2.319,3.556,3.776,0.339,1.9,1.245,1.313,4.105,2.418,2.798,0.737,2.944,0.673,0.388,1.653,0.08,2.359,1.166,3.531,2.135,5.369,5.116,2.325,3.274,2.163,1.442,1.31,3.025,0.315,0.344,2.331,2.265,4.031,1.622,3.009,4.183,0.812,3.04,3.612,2.501,2.084,3.108,3.152,1.946,0.305,2.166,2.922,1.352,0.596,2.681,0.382,5.224,1.509,0.87,2.922,1.572,2.767,2.263,2.031,1.649,0.286,1.424,3.32,2.157,1.601,1.776,2.174,0.666,0.404,5.046,2.362,0.884,0.663,1.597,0.838,3.375,1.171,2.607,4.33,2.015,1.814,5.98,2.45,2.102,1.342,1.86,2.4,5.22,0.645,1.646,2.994,4.552,0.374,2.263,2.42,0.559,2.697,0.509,1.43,1.155,1.159,4.476,2.125,1.757,3.934,2.302,2.104,0.902,0.135,2.679,2.324,4.396,2.861,1.666,1.034,3.48,0.602,5.985,0.08,0.699,2.052,2.529,1.022,0.248,2.052,0.168,2.369,4.633,0.319,5.44,1.308,1.216,1.636,2.336,2.165,1.224,1.742,1.03,5.699,0.884,1.901,2.45,2.337,1.846,2.613,2.609,1.813,0.216,1.201,2.453,7.404,1.491,0.429,0.904,0.609,1.15,2.19,0.38,3.26,2.318,0.858,0.516,1.572,0.976,2.511,2.884,2.367,2.97,1.268,3.212,1.917,2.876,1.398,1.694,0.402,1.791,2.608,6.046,3.877,1.32,2.379,0.086,2.528,1.916,0.643,2.073,2.287,3.214,0.848,2.354,3.277,2.412,3.039,1.758,3.743,0.411,1.217,2.962,1.589,4.513,0.203,2.955,2.856,4.252,2.177,4.837,2.856,1.656,4.2,2.011,2.609,4.051,0.108,1.038,3.628,2.459,2.169,3.881,4.152,0.69,1.031,2.296,2.283,0.713,1.94,0.789,2.31,1.848
3/1/89,1.968,0.772,2.104,2.039,1.642,0.911,1.465,0.323,0.82,0.933,2.017,0.346,2.239,1.041,1.837,0.828,2.636,2.069,0.354,0.875,0.814,0.654,3.361,2.16,2.593,0.235,1.993,1.671,0.301,1.478,1.807,1.563,2.315,2.307,2.339,2.255,0.961,1.176,0.316,1.874,1.186,1.699,2.312,1.257,0.999,1.285,0.713,0.475,2.126,1.481,0.807,2.321,0.318,0.841,0.854,0.978,1.966,1.481,2.154,3.154,1.671,2.067,0.4,0.633,0.455,1.12,0.973,1.758,1.992,2.004,0.762,0.927,2.317,1.356,2.257,0.985,1.1,2.571,1.74,0.357,3.021,0.94,1.912,0.238,0.458,0.743,1.031,1.856,0.712,1.645,2.116,2.063,0.879,5.699,0.657,0.938,0.664,2.038,1.057,1.819,0.693,0.32,2.481,2.062,0.604,1.632,0.409,0.963,0.896,0.199,0.588,2.074,3.449,1.388,2.208,1.874,0.248,0.222,1.867,0.722,2.201,0.907,1.96,2.111,0.16,0.511,0.802,3.371,0.296,0.571,3.49,0.153,3.126,0.681,0.946,2.261,0.856,0.595,1.349,0.73,1.98,1.919,3.124,1.828,0.542,1.149,0.537,0.46,0.415,3.243,0.711,0.354,2.422,1.145,0.337,0.226,0.728,7.988,0.407,0.848,1.109,2.008,0.233,1.981,1.584,3.127,0.846,3.356,4.692,3.532,1.11,0.964,1.27,2.299,1.395,0.728,0.615,2.529,2.247,2.523,0.378,0.333,0.72,0.347,2.902,0.769,0.629,0.163,0.231,0.185,2.281,0.339,2.16,0.245,2.102,2.28,3.332,0.177,0.364,0.894,4.19,0.434,0.518,0.152,1.23,3.701,3.326,1.398,2.411,1.559,1.71,2.158,0.9,3.069,0.344,1.048,2.899,1.07,1.955,0.534,0.802,2.81,0.782,1.534,1.296,1.954,0.519,0.712,3.001,3.46,0.626
4/1/89,1.552,1.27,3.151,1.503,2.665,2.767,1.991,6.892,2.977,3.468,2.046,1.289,2.785,1.008,1.009,2.15,1.193,2.205,0.959,2.661,2.291,1.486,4.474,1.288,4.235,2.645,3.186,7.838,5.012,1.89,3.22,1.404,1.558,2.934,4.135,6.627,1.607,2.489,2.952,1.252,3.079,2.792,3.273,4.25,2.228,2.407,0.236,1.027,8.066,1.562,4.597,4.117,1.049,0.211,0.837,5.141,1.864,1.562,4.968,1.776,2.621,0.879,1.01,5.196,2.14,3.658,2.16,2.637,0.483,1.273,2.107,4.799,1.939,2.191,2.268,0.686,1.393,2.64,1.291,1.658,1.329,3.207,3.507,2.987,1.245,0.691,4.283,3.504,3.161,1.835,1.783,11.43,2.953,3.108,0.104,0.66,2.499,1.53,2.794,2.933,2.45,1.338,2.938,3.315,2.999,1.467,1.6,3.013,6.125,4.086,1.318,0.134,3.178,3.383,0.912,0.643,1.206,1.5,0.692,0.131,2.759,1.738,0.193,2.6,0.351,2.69,4.654,0.47,0.507,3.377,3.957,0.115,2.916,1.291,2.911,5.604,2.271,1.306,4.857,1.348,2.084,1.262,1.977,3.026,2.372,1.83,1.155,7.587,2.904,1.086,4.342,1.257,3.831,3.488,1.114,0.955,1.508,2.867,0.142,3.064,2.433,4.487,1.65,1.664,2.44,0.538,0.339,2.353,0.885,1.76,3.249,3.711,2.771,2.008,0.134,3.834,2.619,1.183,1.941,2.195,1.1,4.442,2.079,1.849,1.263,2.763,3.219,0.724,0.352,1.298,1.122,0.444,1.617,2.608,3.152,2.486,2.701,2.058,4.311,1.499,1.441,0.104,1.031,0.99,2.802,7.516,2.33,1.35,4.289,2.964,0.765,0.129,1.631,1.954,0.902,6.708,1.04,4.391,2.924,1.217,4.616,1.37,3.259,2.742,6.077,3.089,1.067,10.883,0.406,3.758,1.52
5/1/89,0.63,1.184,2.003,5.029,4.422,4.835,3.228,6.275,2.072,3.551,4.166,1.256,2.487,4.081,0.63,2.357,6.528,3.549,1.755,6.179,1.612,1.385,7.04,1.648,4.758,2.725,4.375,1.531,1.763,4.309,6.456,4.986,4.973,2.829,5.253,8.728,8.083,2.739,1.654,1.879,5.393,1.209,1.407,4.194,2.482,1.904,4.351,4.438,4.626,1.882,3.116,2.465,14.377,4.56,2.292,4.176,0.856,1.882,4.411,1.048,6.265,4.19,5.162,4.971,0.993,5.013,5.477,2.982,1.138,3.948,4.285,4.217,2.632,4.15,4.555,1.41,4.038,4.494,3.661,1.348,5.54,2.18,2.479,2.142,5.946,3.402,3.69,1.75,0.942,1.6,5.17,6.052,3.75,4.065,3.189,1.287,3.523,4.717,7.88,2.596,1.01,2.107,2.588,2.223,2.178,3.236,0.536,2.395,2.448,4.444,5.606,3.8,11.005,5.505,4.502,1.694,4.152,4.019,1.497,1.932,2.844,5.096,9.235,6.499,3.063,3.982,4.466,2.516,7.148,5.242,1.084,4.479,6.317,1.985,5.675,0.789,1.237,1.287,7.056,0.487,3.051,1.828,4.694,2.407,1.289,6.626,3.265,3.777,1.673,0.61,6.636,2.147,3.065,4.353,2.792,5.839,0.487,4.952,6.221,6.138,4.317,5.792,2.653,2.213,3.146,2.868,4.508,7.38,4.428,2.517,2.286,6.573,0.795,1.719,0.726,4.585,6.221,0.612,1.445,1.942,3.385,0.699,0.524,2.359,1.357,1.686,1.975,5.152,1.11,1.067,4.076,2.79,2.261,5.272,3.408,1.028,5.464,3.548,2.172,3.082,2.484,1.855,5.279,2.945,5.718,4.28,1.171,0.598,4.238,0.87,1.457,3.064,5.537,5.852,3.335,3.126,3.673,2.806,5.361,5.755,5.54,3.134,2.191,5.68,1.41,3.282,5.295,1.883,5.98,1.993,2.696
6/1/89,1.761,11.463,5.599,3.622,2.456,1.667,2.915,0.771,0.647,4.481,3.468,2.762,3.896,3.155,3.879,9.135,3.448,2.883,3.737,0.991,3.389,2.943,2.466,2.589,1.868,1.278,1.768,3.599,2.697,1.077,2.394,5.66,2.046,4.794,3.711,4.196,1.137,5.664,8.469,2.615,1.397,1.079,1.061,5.246,0.925,1.054,3.086,4.081,4.297,5.193,1.361,1.649,0.864,3.219,3.311,6.286,2.989,5.193,2.978,3.168,2.214,3.64,0.312,2.755,1.348,4.302,1.9,5.073,0.238,0.395,2.711,1.266,2.376,2.986,3.786,0.755,1.232,3.086,2.503,2.506,0.886,1.382,2.67,4.185,3.948,0.224,2.277,3.673,0.307,1.021,2.219,4.607,3.131,8.719,8.039,4.677,2.54,4.385,2.2,0.932,1.353,1.843,4.634,1.778,1.072,0.266,3.07,0.653,2.419,5.052,6.309,2.819,4.917,3.235,3.173,4.669,2.569,2.329,0.1,2.955,1.552,3.124,1.586,2.794,2,2.763,1.666,1.438,1.237,1.216,3.479,0.631,3.622,1.53,9.774,0.887,2.492,0.993,3.596,0.583,3.814,3.978,4.802,2.855,0.841,1.423,2.016,10.134,1.583,0.851,2.023,3.439,3.031,2.638,2.527,0.1,5.954,1.013,2.149,2.728,1.498,1.278,2.563,4.641,1.178,1.983,2.218,0.318,0.524,4.069,2.958,2.116,3.591,1.881,2.808,1.218,8.875,2.225,8.487,0.877,0.228,1.337,0.876,3.55,1.552,3.5,1.869,1.689,0.1,0.58,1.438,0.285,1.147,0.462,1.749,3.07,2.024,1.461,7.125,0.154,1.653,1.02,7.15,5.465,1.404,5.093,4.795,2.007,0.333,3.433,2.13,2.6,0.877,5.239,2.54,2.87,4.737,2.839,2.567,3.188,0.247,2.034,4.821,4.218,2.132,9.282,1.653,12.289,1.689,0.784,5.523
